,GEOID10,canrate_x,mean,canrate_y,residual
862,55079185200,0.01,2.13175347328186,0.01,1.4054044485426616
863,55079120202,0.01,3.501640647649765,0.01,0.0355172741747567
864,55079080200,0.01,2.131866057713826,0.01,1.4052918641106955
865,55079000501,0.04,1.841700893640518,0.04,1.766072364718514
866,55079070200,0.01,2.19913434427838,0.01,1.3380235775461418
867,55079006500,0.01,2.045850276947021,0.01,1.491307644877501
868,55079070100,0.01,2.1887031495571136,0.01,1.348454772267408
869,55079006800,0.01,2.014176607131958,0.01,1.5229813146925637
870,55079160202,0.04,2.2596635734825803,0.04,1.3481096848764516
871,55079014300,0.01,1.5553481578826904,0.01,1.9818097639418315
872,55079019800,0.01,2.337869179876227,0.01,1.1992887419482945
873,55079019400,0.01,3.051075935363769,0.01,0.4860819864607526
874,55079020300,0.01,2.054160237312317,0.01,1.4829976845122048
875,55079170700,0.01,1.9158060323624384,0.01,1.6213518894620833
876,55079016700,0.01,0.854274332523346,0.01,2.682883589301176
877,55079017600,0.01,0.854274332523346,0.01,2.682883589301176
878,55079016800,0.01,0.854274332523346,0.01,2.682883589301176
879,55079017500,0.01,0.854274332523346,0.01,2.682883589301176
880,55105002500,0.01,10.40998750925064,0.01,-6.87282958742612
881,55105002400,0.04,9.67390512682728,0.04,-6.066131868468249
882,55105002300,0.01,10.32599218960466,0.01,-6.788834267780139
883,55105002200,0.19,10.477366101456392,0.19,-6.516516160424811
884,55105002100,0.01,11.676625685258346,0.01,-8.139467763433824
885,55105002000,0.0,11.070388944525469,0.0,-7.55676946821245
886,55105001900,0.01,10.183436764611136,0.01,-6.646278842786614
887,55105001800,0.01,10.332816772460935,0.01,-6.795658850636414
888,55079004100,0.02,2.0995238167899,0.02,1.461172550546125
889,55079007800,0.01,2.039543390274048,0.01,1.497614531550474
890,55079010700,0.01,1.8523962497711184,0.01,1.684761672053403
891,55079014100,0.0,1.7142722606658936,0.0,1.799347215647125
892,55079021100,0.01,2.2291910648345947,0.01,1.307966856989927
893,55079006000,0.01,2.08447003364563,0.01,1.4526878881788918
894,55079013400,0.01,1.797491192817688,0.01,1.7396667290068335
895,55079012300,0.01,1.9722676277160645,0.01,1.5648902941084573
896,55079100900,0.02,2.073188591003418,0.02,1.4875077763326074
897,55079009200,0.01,2.0663440227508545,0.01,1.4708138990736672
898,55079009600,0.03,2.0663440227508545,0.03,1.5178907900966738
899,55079020100,0.01,1.2941099405288696,0.01,2.243047981295652
900,55079015900,0.01,1.616187334060669,0.01,1.9209705877638528
901,55079019100,0.0,1.949766800953792,0.0,1.5638526753592266
902,55079015800,0.01,1.616187334060669,0.01,1.9209705877638528
903,55079100400,0.01,2.58544290860494,0.01,0.9517150132195816
904,55105001700,0.01,10.844293848673503,0.01,-7.307135926848982
905,55105001600,0.01,10.572597821553549,0.01,-7.035439899729028
906,55105001500,0.01,10.189547538757324,0.01,-6.652389616932803
907,55105002700,0.56,8.747999777024177,0.56,-3.916227352066976
908,55079012200,0.01,1.8732410669326784,0.01,1.6639168548918433
909,55079101200,0.02,3.051075935363769,0.02,0.5096204319722561
910,55079004500,0.01,2.070340156555176,0.01,1.466817765269346
911,55079120300,0.0,1.9258139729499817,0.0,1.587805503363037
912,55079008400,0.01,1.9285162091255188,0.01,1.608641712699003
913,55079016200,0.01,1.616187334060669,0.01,1.9209705877638528
914,55079011200,0.01,1.8523962497711184,0.01,1.684761672053403
915,55079018200,0.01,2.0415977478027343,0.01,1.4955601740217874
916,55079100300,0.01,2.4618847370147705,0.01,1.0752731848097512
917,55079100700,0.0,2.4648451805114746,0.0,1.048774295801544
918,55079101400,0.01,1.9330331412228672,0.01,1.6041247806016543
919,55079100600,0.01,2.5604044596354165,0.01,0.9767534621891052
920,55079020700,0.01,1.9559742477205064,0.01,1.5811836741040153
921,55079150301,0.11,2.0857076333586577,0.11,1.6868347435808966
922,55021970500,0.03,6.754837217465253,0.03,-3.170602404617725
923,55021970200,0.31,6.984182010210947,0.31,-2.7408707230413283
924,55021971100,0.48,5.974422267127626,0.48,-1.3309574062624518
925,55021971200,0.07,5.506316921710968,0.07,-1.8279283268174265
926,55021970100,0.75,6.440501214008967,0.75,-1.1614983243332049
927,55021970600,0.56,6.928212293102831,0.56,-2.09643986814563
928,55021970400,0.07,7.115783312741448,0.07,-3.4373947178479067
929,55021970300,0.26,6.632308815427395,0.26,-2.506689755815292
930,55021971000,0.49,7.032650645113812,0.49,-2.3656473387371344
931,55021970900,0.31,7.827597566852556,0.31,-3.584286279682937
932,55021970800,0.12,7.69539766972232,0.12,-3.899316847271263
933,55021970700,0.25,7.779827696622845,0.25,-3.677747082522245
934,55045960400,0.03,7.477944905693467,0.03,-3.8937100928459385
935,55045960600,0.01,7.305055970730989,0.01,-3.767898048906468
936,55045960500,0.01,7.161694153334743,0.01,-3.624536231510221
937,55045960800,0.1,9.329874023363905,0.1,-5.580870091935854
938,55045960300,0.63,7.953008233712464,0.63,-2.956466690174741
939,55045960100,0.57,7.813377179456561,0.57,-2.958066308987857
940,55045960700,0.95,6.819752575599984,0.95,-1.069980775694157
941,55045960200,0.67,7.479722677243409,0.67,-2.3890273516596725
942,55079018100,0.0,1.8716025135733865,0.0,1.6420169627396322
943,55079006200,0.01,2.08447003364563,0.01,1.4526878881788918
944,55079101100,0.01,2.2244161692532627,0.01,1.312741752571259
945,55079007600,0.01,1.9863253831863403,0.01,1.5508325386381814
946,55079011400,0.01,1.8460359573364256,0.01,1.6911219644880962
947,55079011000,0.01,1.7038722038269043,0.01,1.8332857179976172
948,55079018400,0.01,1.8517751693725584,0.01,1.6853827524519631
949,55079180300,0.01,2.2036834955215454,0.01,1.3334744263029763
950,55079160300,0.17,2.3389751170445416,0.17,1.574797932964032
951,55079007100,0.01,2.022587776184082,0.01,1.5145701456404397
952,55079007200,0.0,2.022587776184082,0.0,1.4910317001289366
953,55079019500,0.01,4.044177055358887,0.01,-0.507019133534365
954,55079101600,0.0,2.003479540348053,0.0,1.5101399359649657
955,55079170600,0.01,1.9665457010269165,0.01,1.5706122207976052
956,55099970600,0.09,3.3389551145572645,0.09,0.3865103713592832
957,55099970500,0.02,2.9113568007613027,0.02,0.6493395665747226
958,55099970400,0.1,2.6513392682390453,0.1,1.097664663189006
959,55099970700,0.07,3.3537267882565853,0.07,0.3246618066369562
960,55099970200,0.01,2.4018054490288097,0.01,1.135352472795712
961,55099970100,0.23,2.4040651231821006,0.23,1.6509385998954929
962,55013970700,0.07,1.498637817289134,0.07,2.179750777604408
963,55013970400,0.11,1.3978264218445289,0.11,2.3747159550950254
964,55013970900,0.12,1.3729574936402946,0.12,2.423123328810763
965,55013970600,0.14,1.7306101301090853,0.14,2.1125475833649787
966,55013970800,0.07,1.919061428653396,0.07,1.7593271662401455
967,55013971000,0.05,1.6903657631479312,0.05,1.940945940722604
968,55079000202,0.03,2.242266282643357,0.03,1.3419685302041713
969,55079010600,0.01,1.8523962497711184,0.01,1.684761672053403
970,55079008000,0.01,1.9374920129776,0.01,1.5996659088469216
971,55079007900,0.01,1.9374920129776,0.01,1.5996659088469216
972,55079016100,0.01,1.678728461265564,0.01,1.8584294605589575
973,55079007000,0.03,2.0169803301493325,0.03,1.5672544826981958
974,55079021200,0.01,2.18725069363912,0.01,1.3499072281854017
975,55079008700,0.01,1.997420608997345,0.01,1.5397373128271767
976,55079008600,0.01,1.997420608997345,0.01,1.5397373128271767
977,55079006700,0.01,2.014176607131958,0.01,1.5229813146925637
978,55079091300,0.0,2.840343377169441,0.0,0.6732760991435778
979,55079012700,0.01,2.730136553446452,0.01,0.8070213683780696
980,55079003900,0.01,2.10627830028534,0.01,1.430879621539182
981,55079004700,0.01,2.0687732696533203,0.01,1.4683846521712014
982,55079100200,0.01,2.0254098176956177,0.01,1.511748104128904
983,55079030100,0.05,2.1237879581138737,0.05,1.5075237457566613
984,55079008800,0.01,1.997420608997345,0.01,1.5397373128271767
985,55079006400,0.01,2.045850276947021,0.01,1.491307644877501
986,55079009900,0.01,1.9489909410476685,0.01,1.5881669807768533
987,55079009700,0.01,1.9489909410476685,0.01,1.5881669807768533
988,55079009000,0.01,2.0663440227508545,0.01,1.4708138990736672
989,55079020400,0.01,1.7040985822677612,0.01,1.8330593395567605
990,55079009100,0.01,2.0663440227508545,0.01,1.4708138990736672
991,55079009500,0.01,2.0663440227508545,0.01,1.4708138990736672
992,55079009300,0.01,2.147536516189575,0.01,1.3896214056349463
993,55079012400,0.01,2.0574440956115723,0.01,1.4797138262129494
994,55079013700,0.01,1.797491192817688,0.01,1.7396667290068335
995,55079070300,0.02,2.227824866771698,0.02,1.3328715005643272
996,55079007500,0.01,2.0734546184539795,0.01,1.4637033033705422
997,55079008500,0.01,1.9285162091255188,0.01,1.608641712699003
998,55079014400,0.01,1.5614162683486938,0.01,1.975741653475828
999,55079015700,0.01,1.3370153903961182,0.01,2.2001425314284035
1000,55079170300,0.01,2.2096664905548096,0.01,1.327491431269712
1001,55079060200,0.03,2.079501065340909,0.03,1.5047337475066191
1002,55079004400,0.0,2.109035837650299,0.0,1.4045836386627195
1003,55079091200,0.01,2.5172654151916505,0.01,1.0198925066328712
1004,55079009400,0.01,2.142461985349655,0.01,1.3946959364748666
1005,55079090100,0.01,2.1258874400095507,0.01,1.411270481814971
1006,55111001001,0.04,5.070613948922408,0.04,-1.4628406905633762
1007,55111000401,0.01,6.244735168607048,0.01,-2.707577246782526
1008,55111001002,0.03,5.134219651934744,0.03,-1.549984839087216
1009,55111000402,0.1,6.72269451921269,0.1,-2.973690587784639
1010,55111000800,0.37,6.628134559381491,0.37,-2.2435925991428523
1011,55111000700,0.01,6.2367891176097885,0.01,-2.699631195785267
1012,55111000300,0.03,5.746780602580523,0.03,-2.1625457897329943
1013,55111000600,0.4,5.745308711022902,0.4,-1.2901514142497543
1014,55111000500,0.5,6.056543306176143,0.5,-1.366001554287962
1015,55111001100,0.75,5.696544369139146,0.75,-0.4175414794633836
1016,55111000100,0.38,6.343257637666063,0.38,-1.9351772319159213
1017,55111000200,0.43,5.0690063987331895,0.43,-0.5432337654255308
1018,55111000900,0.64,4.805614309351843,0.64,0.2144656796973834
1019,55079090200,0.01,2.1873948293573715,0.01,1.3497630924671502
1020,55079090800,0.01,2.2509658336639404,0.01,1.2861920881605813
1021,55079170200,0.01,2.1980378316796343,0.01,1.3391200901448874
1022,55079091000,0.02,2.2020956675211587,0.02,1.3586006998148663
1023,55079090300,0.04,2.370515494119553,0.04,1.2372577642394789
1024,55079012600,0.01,2.384779532750448,0.01,1.1523783890740735
1025,55079002300,0.02,2.133280837535858,0.02,1.4274155298001672
1026,55079002200,0.0,2.189533829689026,0.0,1.3240856466239928
1027,55079007400,0.01,2.085136810938517,0.01,1.4520211108860046
1028,55079007300,0.01,2.039543390274048,0.01,1.497614531550474
1029,55079110100,0.02,1.605076198066984,0.02,1.9556201692690407
1030,55079017200,0.01,1.4381064971288045,0.01,2.099051424695717
1031,55079012900,0.01,2.3265392780303955,0.01,1.2106186437941262
1032,55079016600,0.01,0.854274332523346,0.01,2.682883589301176
1033,55079016500,0.02,1.3974630137284596,0.02,2.1632333536075654
1034,55079005300,0.01,2.1772899627685547,0.01,1.359867959055967
1035,55079090900,0.0,2.228117444298484,0.0,1.2855020320145347
1036,55079002700,0.01,2.106886784235636,0.01,1.430271137588886
1037,55079002600,0.01,2.106886784235636,0.01,1.430271137588886
1038,55079017100,0.01,1.455294847488403,0.01,2.081863074336119
1039,55079017000,0.01,1.403729796409607,0.01,2.1334281254149148
1040,55079090600,0.01,2.254270008632115,0.01,1.2828879131924067
1041,55079100800,0.02,2.342314918835958,0.02,1.2183814485000672
1042,55079010800,0.01,1.879182076454163,0.01,1.6579758453703588
1043,55079170500,0.0,1.926225733757019,0.0,1.5873937425559996
1044,55135100900,0.03,1.2928688735292668,0.03,2.2913659393182613
1045,55135100400,0.2,3.3453016412415693,0.2,0.6390867453015145
1046,55135100300,0.17,4.6652081953538405,0.17,-0.7514351453452668
1047,55135101000,0.0,3.3084167872578645,0.0,0.2052026890551541
1048,55135100600,0.2,3.3482421019981645,0.2,0.6361462845449193
1049,55135100500,0.11,3.69445600687098,0.11,0.0780863700685743
1050,55135101100,0.02,2.8302911006798177,0.02,0.7304052666562075
1051,55079091400,0.01,2.216418981552124,0.01,1.3207389402723977
1052,55079006100,0.01,2.08447003364563,0.01,1.4526878881788918
1053,55079012500,0.01,2.0245857749666487,0.01,1.512572146857873
1054,55079021400,0.01,2.033938837051392,0.01,1.50321908477313
1055,55079021600,0.02,2.100744538837009,0.02,1.4599518284990165
1056,55079009800,0.01,1.9489909410476685,0.01,1.5881669807768533
1057,55079002100,0.01,2.0887603163719177,0.01,1.448397605452604
1058,55079001200,0.01,2.087651014328003,0.01,1.4495069074965188
1059,55079000201,0.02,1.8964132238179443,0.02,1.664283143518081
1060,55079003000,0.01,2.1040411790212,0.01,1.4331167428033216
1061,55079000700,0.01,2.01244428091579,0.01,1.5247136409087316
1062,55079000800,0.01,2.0836333807776954,0.01,1.4535245410468265
1063,55079050102,0.04,2.168682134151459,0.04,1.439091124207573
1064,55079150100,0.07,2.237432249521805,0.07,1.4409563453717364
1065,55135100800,0.19,1.8971537205187443,0.19,2.063696220512836
1066,55135100700,0.13,3.13142743312295,0.13,0.688191834839611
1067,55135101200,0.13,2.3506784976697435,0.13,1.4689407702928174
1068,55135100200,0.37,3.223179934274688,0.37,1.1613620259639506
1069,55135100100,0.1,2.566297347559209,0.1,1.1827065838688422
1070,55079186500,0.01,1.3372408747673037,0.01,2.199917047057218
1071,55079186600,0.01,1.056143189469973,0.01,2.4810147323545486
1072,55079185300,0.02,2.374748120989118,0.02,1.185948246346907
1073,55079186400,0.0,1.6159462077277047,0.0,1.897673268585314
1074,55079186300,0.01,1.5856887102127075,0.01,1.9514692116118144
1075,55079101700,0.01,2.3854121821267262,0.01,1.1517457396977957
1076,55079101500,0.01,2.4427007039388022,0.01,1.0944572178857197
1077,55079006600,0.0,2.0247344970703125,0.0,1.488884979242706
1078,55079013500,0.01,1.797491192817688,0.01,1.7396667290068335
1079,55079090700,0.0,2.1934716952474496,0.0,1.320147781065569
1080,55079014900,0.01,1.797491192817688,0.01,1.7396667290068335
1081,55079021700,0.02,2.124205228054162,0.02,1.4364911392818631
1082,55079004600,0.01,2.069817860921224,0.01,1.4673400609032976
1083,55079012800,0.02,2.455426120758057,0.02,1.1052702465779682
1084,55079003400,0.02,2.414847873506092,0.02,1.1458484938299334
1085,55079120203,0.01,2.5331933055605207,0.01,1.003964616264001
1086,55079004200,0.0,2.091696262359619,0.0,1.4219232139533995
1087,55079080300,0.01,2.117251033368318,0.01,1.4199068884562038
1088,55079020800,0.01,2.021980047225952,0.01,1.5151778745985696
1089,55079020900,0.01,2.041261672973633,0.01,1.495896248850889
1090,55117010502,0.06,2.760036720397724,0.06,0.8948134289843139
1091,55117011400,0.01,2.7872947692871093,0.01,0.7498631525374124
1092,55117010601,0.01,2.8216951584470444,0.01,0.7154627633774773
1093,55117010501,0.03,2.373257410107997,0.03,1.2109774027395313
1094,55117000201,0.01,2.8460304737091064,0.01,0.6911274481154153
1095,55117010602,0.09,2.904636665752956,0.09,0.8208288201635918
1096,55117000202,0.0,2.9973198538241177,0.0,0.5162996224889009
1097,55087010200,0.01,0.29186628629332,0.01,3.245291635531202
1098,55087010100,0.01,0.3532349360840661,0.01,3.1839229857404554
1099,55097960701,0.0,7.623761232410159,0.0,-4.11014175609714
1100,55097960702,0.01,7.740424886345863,0.01,-4.203266964521342
1101,55097961000,0.01,6.06572961807251,0.01,-2.528571696247988
1102,55097960900,0.01,7.090057849884033,0.01,-3.5528999280595115
1103,55097961100,0.1,4.895321326077804,0.1,-1.146317394649753
1104,55097960800,0.0,7.35416443420179,0.0,-3.8405449578887714
1105,55097960400,0.01,7.120956818262736,0.01,-3.5837988964382146
1106,55117001000,0.01,2.023100048937696,0.01,1.5140578728868257
1107,55117000500,0.01,2.744190439581871,0.01,0.7929674822426507
1108,55117000400,0.02,2.607631676013653,0.02,0.953064691322372
1109,55117000300,0.02,2.875566075588095,0.02,0.6851302917479303
1110,55117011100,0.16,2.142748368642536,0.16,1.7474862358545349
1111,55117010900,0.11,2.261059961181674,0.11,1.51148241575788
1112,55117000900,0.01,2.101297865080279,0.01,1.4358600567442426
1113,55041950400,0.02,1.7034031649625954,0.02,1.8572932023734297
1114,55041950200,0.13,1.9773003462269048,0.13,1.842318921735656
1115,55041950300,0.02,1.6155409964132263,0.02,1.9451553709227989
1116,55041950100,0.2,2.230803523896081,0.2,1.7535848626470028
1117,55097960500,0.05,7.13483995132232,0.05,-3.503528247451785
1118,55097960300,0.01,5.885123813152314,0.01,-2.347965891327792
1119,55097960200,0.46,5.132985853690672,0.46,-0.5365978838485042
1120,55097961200,0.22,4.71659023615235,0.22,-0.6851249585862602
1121,55097960600,0.15,6.172896625429806,0.15,-2.3062004664442397
1122,55097961300,0.3,4.333124066053106,0.3,-0.1133512243949894
1123,55097960100,0.3,6.593463207973627,0.3,-2.3736903663155102
1124,55117010200,0.05,3.3849821752684752,0.05,0.2463295286020597
1125,55117010400,0.21,2.802583400536609,0.21,1.2053434315179774
1126,55117010300,0.13,3.848312782699412,0.13,-0.028693514736851
1127,55117011000,0.06,2.43095030757514,0.06,1.2238998418068985
1128,55117011200,0.1,2.273431173749844,0.1,1.4755727576782074
1129,55117011300,0.21,2.733077802879675,0.21,1.2748490291749115
1130,55071005300,0.0,6.86793817173351,0.0,-3.354318695420491
1131,55071005200,0.01,6.37720502547498,0.01,-2.840047103650458
1132,55117010800,0.05,2.5893600207857284,0.05,1.0419516830848066
1133,55117010700,0.03,2.743368050913967,0.03,0.8408667619335612
1134,55117010100,0.16,3.704386172748524,0.16,0.1858484317485467
1135,55117001100,0.01,2.474892290014969,0.01,1.0622656318095527
1136,55117000800,0.01,2.56291214013711,0.01,0.9742457816874116
1137,55117000100,0.01,2.94942594319582,0.01,0.5877319786287019
1138,55073000700,0.0,6.985012430303237,0.0,-3.471392953990218
1139,55073000500,0.01,7.819648090161775,0.01,-4.282490168337253
1140,55073000300,0.0,6.249440179354902,0.0,-2.735820703041884
1141,55073000200,0.01,7.137464358888823,0.01,-3.600306437064301
1142,55073000100,0.01,8.01939978319056,0.01,-4.482241861366038
1143,55009021600,0.25,1.8749223393129395,0.25,2.2271582747876604
1144,55009001701,0.04,1.5999445915222168,0.04,2.007828666836815
1145,55009020503,0.05,1.6903071666872778,0.05,1.9410045371832567
1146,55071010500,0.06,5.639301121147368,0.06,-1.9844509717653305
1147,55071000600,0.01,5.523119846979777,0.01,-1.985961925155256
1148,55071000500,0.01,5.286351316115436,0.01,-1.749193394290914
1149,55071000300,0.0,5.990289343254907,0.0,-2.4766698669418883
1150,55071000200,0.0,6.0391060147966655,0.0,-2.525486538483647
1151,55071010700,0.01,5.915510163286725,0.01,-2.378352241462203
1152,55071010200,0.17,3.966124982069454,0.17,-0.0523519320608802
1153,55071010600,0.15,5.447797560527831,0.15,-1.5811014015422638
1154,55071010400,0.18,4.508648650192988,0.18,-0.5713371546729111
1155,55071010300,0.18,3.081080087358923,0.18,0.8562314081611544
1156,55071010100,0.14,4.960221154206457,0.14,-1.1170634407323932
1157,55071005400,0.0,6.470783191919327,0.0,-2.957163715606308
1158,55071005100,0.01,6.597800794538561,0.01,-3.060642872714039
1159,55071000800,0.02,5.053763735425341,0.02,-1.4930673680893158
1160,55073001104,0.01,7.582750203316672,0.01,-4.04559228149215
1161,55073001103,0.01,7.512516187366686,0.01,-3.9753582655421646
1162,55073000900,0.01,8.113766141235828,0.01,-4.576608219411307
1163,55073000800,0.01,7.435013099952981,0.01,-3.897855178128459
1164,55073001102,0.17,6.017543304356538,0.17,-2.1037702543479644
1165,55073001400,0.05,7.450480369014352,0.05,-3.819168665143817
1166,55073001300,0.05,7.271817389548468,0.05,-3.6405056856779328
1167,55073001000,0.01,8.212790137843081,0.01,-4.67563221601856
1168,55009020703,0.05,1.3744520355511265,0.05,2.256859668319408
1169,55009020203,0.33,1.8872283162214816,0.33,2.4031598619711447
1170,55009020504,0.05,1.2761300505950437,0.05,2.3551816532754914
1171,55009020704,0.08,1.5898540452354313,0.08,2.1120729951696133
1172,55009020204,0.14,1.7544133163768958,0.14,2.088744397097168
1173,55009001702,0.03,1.5468926888245802,0.03,2.037342124022948
1174,55071000700,0.01,5.180254304850543,0.01,-1.643096383026021
1175,55071000400,0.01,5.526769356294111,0.01,-1.9896114344695897
1176,55071000100,0.01,6.012018268986752,0.01,-2.4748603471622306
1177,55077960500,0.09,4.842666422807296,0.09,-1.1172009368907485
1178,55077960400,0.1,5.562715403501246,0.1,-1.8137114720731944
1179,55077960200,0.13,4.3784293863508434,0.13,-0.5588101183882825
1180,55077960100,0.15,4.135601259913736,0.15,-0.2689051009281691
1181,55077960300,0.07,4.875754271667016,0.07,-1.1973656767734742
1182,55127000902,0.02,14.222778369640482,0.02,-10.662082002304455
1183,55127001502,0.04,12.28718670365078,0.04,-8.679413445291749
1184,55127000702,0.06,9.895693816636738,0.06,-6.2408436672547
1185,55127000501,0.01,10.642594746180944,0.01,-7.105436824356422
1186,55127000302,0.55,11.113337097180212,0.55,-6.3051031177345145
1187,55127001501,0.09,13.492498434914484,0.09,-9.767032948997937
1188,55127001603,0.09,12.598366165161131,0.09,-8.872900679244584
1189,55127000701,0.03,9.69489617919922,0.03,-6.110661366351692
1190,55127001701,0.15,5.6411516876064685,0.15,-1.7744555286209014
1191,55127001604,0.07,13.679082217154566,0.07,-10.000693622261023
1192,55127001702,0.46,9.551930792415485,0.46,-4.955542822573317
1193,55073000602,0.01,7.228755661935517,0.01,-3.691597740110995
1194,55073000601,0.0,7.097726678848266,0.0,-3.584107202535248
1195,55073001202,0.09,5.729649468376523,0.09,-2.004183982459975
1196,55073000400,0.01,6.705591801674135,0.01,-3.168433879849613
1197,55073001201,0.15,5.848849781563407,0.15,-1.98215362257784
1198,55073002000,0.16,5.986881557206821,0.16,-2.09664695270975
1199,55073001900,0.29,6.887899677066074,0.29,-2.691665280919461
1200,55073001500,0.21,5.893613322610667,0.21,-1.8856864905560808
1201,55073002100,0.26,5.947390874361436,0.26,-1.821771814749333
1202,55073001600,0.68,5.294824519069237,0.68,-0.180590747973997
1203,55073001700,0.45,5.813651587311785,0.45,-1.2408020629811205
1204,55073001800,0.52,4.767716439594241,0.52,-0.0300977966830533
1205,55073002300,0.47,6.598372598435093,0.47,-1.978446183081422
1206,55073002200,0.2,6.842069895087881,0.2,-2.857681508544797
1207,55069961000,0.0,2.230478707481833,0.0,1.2831407688311858
1208,55009021400,0.39,1.5275239395406024,0.39,2.9040949117210437
1209,55009021500,0.66,1.4805225896809775,0.66,3.586634290391255
1210,55009020502,0.09,2.0398234847820165,0.09,1.6856420011345312
1211,55009002003,0.02,1.3707851109681306,0.02,2.1899112563678944
1212,55009002001,0.03,1.572838017169167,0.03,2.0113967956783614
1213,55009020100,0.97,1.3125580567580002,0.97,4.484290634170833
1214,55127000502,0.02,9.164951775171986,0.02,-5.604255407835961
1215,55127000301,0.41,9.40618433569261,0.41,-4.927488593407958
1216,55127000901,0.03,11.739588107233462,0.03,-8.155353294385934
1217,55127000101,0.06,11.146442593717156,0.06,-7.491592444335118
1218,55127000102,0.08,7.279197999720599,0.08,-3.577270959315554
1219,55127000400,0.01,11.488911946614584,0.01,-7.951754024790063
1220,55127000800,0.16,11.690593074493147,0.16,-7.800358469996077
1221,55127000600,0.39,9.73172693061944,0.39,-5.300108079357794
1222,55127000200,0.74,7.005513666599852,0.74,-1.7500492224355932
1223,55127001602,0.14,11.273239132253137,0.14,-7.430081418779073
1224,55127001000,0.36,7.696434336972524,0.36,-3.335430822245388
1225,55069960900,0.01,2.7631749153137206,0.01,0.7739830065108011
1226,55069960800,0.0,2.474215182778124,0.0,1.0394042935348948
1227,55069960600,0.16,4.183147183447043,0.16,-0.2929125789499727
1228,55069960400,0.42,4.2085219348607446,0.42,0.2937122529354106
1229,55069960300,0.08,3.483267532944465,0.08,0.2186595074605795
1230,55069960200,0.01,3.204607249474993,0.01,0.3325506723495288
1231,55069960100,0.13,2.6109200181083128,0.13,1.208699249854248
1232,55069960700,0.14,3.551336426747975,0.14,0.2918212867260892
1233,55069960500,0.08,3.278969893748469,0.08,0.4229571466565756
1234,55009001802,0.11,1.3431683113408643,0.11,2.42937406559869
1235,55009001801,0.06,1.2888235169298508,0.06,2.3660266324521877
1236,55009940003,0.01,1.6831437654273456,0.01,1.854014156397176
1237,55009001400,0.02,1.741244599932716,0.02,1.8194517674033093
1238,55009001300,0.01,1.824968934059143,0.01,1.7121889877653786
1239,55009001200,0.01,1.7603256106376648,0.01,1.776832311186857
1240,55009001100,0.0,1.697167840870944,0.0,1.8164516354420743
1241,55009001000,0.01,1.7748453815778096,0.01,1.762312540246712
1242,55009000900,0.03,1.6976404961417704,0.03,1.886594316705758
1243,55009000800,0.0,1.8719720315933228,0.0,1.6416474447196958
1244,55009000700,0.0,1.8734075625737507,0.0,1.640211913739268
1245,55009000600,0.01,1.8563997518448605,0.01,1.6807581699796612
1246,55009000500,0.02,1.746058503786723,0.02,1.8146378635493023
1247,55009000402,0.01,1.8025728464126587,0.01,1.734585075411863
1248,55009000401,0.0,1.7173025178909302,0.0,1.7963169584220884
1249,55009000303,0.01,1.6977577209472656,0.01,1.839400200877256
1250,55009000200,0.01,1.5663493712743124,0.01,1.970808550550209
1251,55009000100,0.03,1.600032859726956,0.03,1.9842019531205723
1252,55009020702,0.29,1.390128683478668,0.29,2.8061057126679447
1253,55009010300,0.03,1.2838485833455826,0.03,2.300386229501946
1254,55009010202,0.01,1.0699014104902744,0.01,2.4672565113342477
1255,55009020600,0.46,1.5665486893991345,0.46,3.029839280443033
1256,55009002002,0.01,1.5625970091138568,0.01,1.974560912710665
1257,55009001600,0.01,1.6554735383471928,0.01,1.881684383477329
1258,55009021303,0.05,2.014042574709112,0.05,1.6172691291614227
1259,55009021304,0.02,1.4738380258733577,0.02,2.086858341462668
1260,55009021302,0.01,1.5259316202365991,0.01,2.0112263015879224
1261,55009021301,0.0,1.784304838180542,0.0,1.7293146381324769
1262,55009940001,0.55,1.2499920826580655,0.55,3.558241896787632
1263,55009010201,0.01,1.1031578687521129,0.01,2.434000053072409
1264,55009940002,0.05,1.3507049330719956,0.05,2.28060677079854
1265,55009000302,0.02,1.8247134963671363,0.02,1.735982870968889
1266,55009940004,0.01,1.8936151708875384,0.01,1.643542750936983
1267,55009021200,0.02,1.6738574737455787,0.02,1.8868388935904463
1268,55009021100,0.01,1.9102520942687988,0.01,1.6269058275557229
1269,55009021000,0.03,1.8761119215111983,0.03,1.70812289133633
1270,55009020900,0.0,1.9918007200414485,0.0,1.52181875627157
1271,55009020800,0.03,1.9872062360086749,0.03,1.5970285768388537
1272,55009010100,0.01,1.265230499781095,0.01,2.2719274220434267
1273,55027962000,0.01,3.324426047007243,0.01,0.2127318748172788
1274,55027961300,0.01,2.9577927904308967,0.01,0.579365131393625
1275,55027961200,0.04,3.23213893032074,0.04,0.3756343280382919
1276,55027961400,0.21,3.088508644586597,0.21,0.9194181874679894
1277,55027960500,0.08,3.955958372232865,0.08,-0.2540313318278202
1278,55027961900,0.01,3.325300864959031,0.01,0.2118570568654907
1279,55027961700,0.22,3.2271718526143904,0.22,0.8042934249516995
1280,55027961100,0.12,3.2396130848960625,0.12,0.5564677375549949
1281,55027960300,0.02,3.01073557138443,0.02,0.5499607959515953
1282,55027960100,0.18,2.9799298366394456,0.18,0.9573816588806316
1283,55027961800,0.38,3.759453250276159,0.38,0.6486271554739829
1284,55027960200,0.28,3.1979781236172022,0.28,0.9747178270179072
1285,55027961000,0.01,2.984361171722412,0.01,0.5527967501021096
